Away Avg,Obp,Slg,Ops,Rpg,Hrpg,Sopg,Lh%,P-hand,Era,Whip,Hrp9,Sop9,Ipg,B-Era,B-Whip,B-Hrp9,B-Sop9,Bspg, Repeat for Home
0.221,0.292,0.385,0.678,2.75,1.333,6.833,0.2,R,1.35,0.323,1.452,7.258,6.2,0.79,0.618,0.0,12.706,0.0,0.267,0.385,0.52,0.904,6.5,2.0,10.333,0.55,L,3.0,2.0,3.0,6.0,3.0,5.79,1.929,1.929,6.268,0.0
0.264,0.308,0.38,0.687,3.583,0.25,8.083,0.38,R,9.53,1.731,3.462,8.654,5.2,3.86,1.286,1.543,6.943,0.0,0.24,0.255,0.374,0.63,3.167,0.75,11.25,0.47,R,0.0,0.5,0.0,4.5,2.0,0.43,1.0,0.0,8.143,0.0
0.185,0.238,0.375,0.613,4.583,2.333,12.083,0.24,R,9.0,2.0,0.0,6.75,4.0,2.66,1.082,0.885,7.525,0.2,0.231,0.404,0.301,0.705,4.5,0.5,8.5,0.38,R,0.0,1.0,0.0,14.4,5.0,4.09,1.364,1.636,13.091,0.333
0.163,0.222,0.257,0.479,1.25,0.25,9.583,0.38,L,3.6,1.4,3.6,10.8,5.0,1.12,1.188,0.0,8.438,0.0,0.291,0.395,0.581,0.976,10.667,4.167,7.917,0.5,L,0.0,0.6,0.0,12.6,5.0,5.87,1.478,1.957,8.217,0.4
0.196,0.261,0.268,0.529,3.083,0.25,4.75,0.4,R,8.31,2.195,0.0,2.195,4.1,1.1,1.224,0.551,9.918,0.0,0.254,0.356,0.534,0.89,13.083,4.417,17.5,0.33,R,1.69,1.373,0.0,7.059,5.1,3.18,1.235,1.588,7.941,0.2
0.229,0.303,0.456,0.76,5.417,1.917,8.833,0.36,R,4.5,1.167,1.5,4.5,6.0,7.06,1.985,2.492,5.4,0.2,0.244,0.31,0.378,0.688,2.5,0.583,7.167,0.29,L,16.88,5.0,4.091,8.182,2.2,3.0,1.048,0.429,8.571,0.0
0.252,0.31,0.449,0.758,5.833,1.5,7.083,0.45,L,6.0,1.167,4.5,13.5,6.0,3.15,1.3,1.8,12.15,0.0,0.221,0.301,0.402,0.703,4.917,2.25,10.333,0.07,R,0.0,0.5,0.0,9.0,6.0,4.2,1.333,0.0,6.6,0.2
0.311,0.383,0.634,1.016,5.7,2.4,7.0,0.54,R,5.06,0.98,3.529,12.353,5.1,2.84,0.947,1.421,9.237,0.167,0.221,0.289,0.418,0.707,2.667,0.667,9.833,0.41,R,1.8,1.2,0.0,14.4,5.0,3.44,1.636,0.982,6.873,0.25
0.118,0.218,0.17,0.388,1.4,0.2,10.1,0.14,R,0.0,0.143,0.0,5.143,7.0,2.45,0.927,0.491,7.855,0.167,0.247,0.319,0.32,0.639,2.667,0.5,8.667,0.33,R,1.59,1.154,0.0,8.654,5.2,3.0,1.333,0.5,11.5,0.0
0.295,0.352,0.428,0.781,5.583,0.833,11.083,0.47,L,3.6,1.8,1.8,3.6,5.0,2.65,1.353,0.529,10.059,0.0,0.265,0.315,0.475,0.791,4.683,1.483,8.85,0.11,R,9.64,2.381,2.143,4.286,4.2,4.71,1.381,0.857,10.714,0.167
0.187,0.274,0.459,0.732,8.0,2.833,10.0,0.29,R,0.0,0.8,0.0,16.2,5.0,4.4,1.116,1.884,8.163,0.0,0.198,0.277,0.312,0.588,6.5,1.0,15.5,0.29,R,2.35,0.694,1.25,15.0,7.2,12.71,2.559,0.794,7.941,0.25
0.345,0.38,0.545,0.925,5.333,0.333,8.0,0.33,R,0.0,0.417,0.0,12.5,7.2,3.65,1.459,0.73,11.676,0.0,0.189,0.273,0.28,0.552,5.5,0.0,7.0,0.18,R,0.0,0.429,0.0,6.429,7.0,6.75,2.1,0.675,7.425,0.25
0.314,0.38,0.44,0.82,4.667,1.083,8.417,0.31,R,13.5,2.5,2.25,6.75,4.0,4.91,1.773,2.455,9.409,0.0,0.233,0.296,0.404,0.701,3.483,0.85,8.317,0.21,R,0.0,0.857,0.0,9.0,7.0,2.49,0.868,0.711,12.079,0.0
0.232,0.297,0.386,0.683,2.283,1.0,4.9,0.27,R,1.29,0.571,1.286,11.571,7.0,1.76,0.717,0.0,12.326,0.0,0.214,0.302,0.499,0.8,5.417,2.333,9.083,0.36,R,4.91,3.438,0.0,5.625,3.2,5.25,1.75,1.5,6.0,0.0
0.189,0.223,0.263,0.486,2.383,0.2,10.1,0.29,L,1.29,0.429,1.286,6.429,7.0,3.6,1.467,1.2,7.2,0.0,0.238,0.252,0.374,0.628,3.317,0.7,12.117,0.31,L,7.5,1.333,4.5,4.5,6.0,0.39,0.957,0.0,7.826,0.0
0.228,0.276,0.339,0.615,2.05,0.4,8.1,0.43,L,2.57,0.857,1.286,11.571,7.0,1.5,1.222,0.0,8.0,0.0,0.267,0.364,0.492,0.856,6.4,2.3,7.05,0.31,L,1.5,0.667,1.5,12.0,6.0,6.12,1.56,1.8,8.64,0.333
0.169,0.22,0.226,0.447,2.233,0.2,4.667,0.17,R,6.0,1.167,3.0,4.5,6.0,1.47,1.2,0.982,9.327,0.0,0.263,0.372,0.53,0.902,10.967,3.317,12.617,0.55,L,4.76,1.622,1.622,6.486,11.1,3.06,1.189,1.528,8.151,0.167
0.256,0.262,0.455,0.718,5.1,1.3,6.0,0.13,R,17.18,2.812,11.25,8.438,3.2,6.93,1.986,2.554,5.838,0.167,0.2,0.247,0.312,0.559,3.217,0.65,9.383,0.27,L,0.0,0.833,0.0,4.5,6.0,3.96,1.2,1.44,9.36,0.0
0.219,0.317,0.381,0.697,4.25,1.2,9.45,0.5,L,21.0,2.667,9.0,12.0,3.0,2.86,1.227,1.636,12.273,0.0,0.221,0.311,0.425,0.738,5.467,2.383,9.417,0.0,R,5.0,1.111,1.0,5.0,9.0,3.5,1.278,0.0,8.5,0.167
0.202,0.326,0.385,0.712,4.867,1.567,6.167,0.33,R,12.0,3.0,3.0,9.0,3.0,2.73,0.987,1.367,9.228,0.143,0.176,0.254,0.353,0.606,1.75,0.5,6.833,0.33,R,1.59,0.962,0.0,13.846,5.2,3.1,1.574,0.885,6.639,0.2
0.167,0.284,0.249,0.533,1.233,0.167,11.267,0.21,L,5.4,1.2,0.0,18.0,5.0,2.14,0.857,0.429,9.0,0.143,0.238,0.321,0.395,0.716,3.7,1.283,10.983,0.36,R,2.25,1.0,0.0,9.0,4.0,2.74,1.13,0.783,10.565,0.0
0.297,0.348,0.376,0.725,6.05,0.65,11.9,0.44,R,0.0,1.0,0.0,15.0,6.0,4.26,1.526,0.474,9.474,0.0,0.294,0.345,0.482,0.826,4.55,1.35,5.75,0.14,R,1.5,1.0,0.0,6.0,6.0,4.5,1.417,0.75,10.5,0.143
0.156,0.213,0.274,0.487,5.25,1.0,12.917,0.2,L,3.38,0.784,0.0,10.588,5.1,8.31,1.615,0.692,6.923,0.2,0.119,0.232,0.167,0.399,2.083,0.25,13.333,0.12,R,2.57,0.714,0.0,6.429,7.0,3.77,1.256,1.256,8.163,0.2
0.387,0.466,0.56,1.025,6.583,1.5,5.417,0.47,L,3.0,1.0,1.5,4.5,6.0,7.79,2.077,2.077,11.423,0.6,0.325,0.403,0.708,1.112,6.0,1.75,8.833,0.31,R,5.4,1.2,1.8,12.6,5.0,7.08,1.525,2.656,8.852,0.2
0.193,0.268,0.426,0.694,8.167,2.583,10.583,0.17,R,1.5,1.167,0.0,12.0,6.0,4.19,1.448,1.397,8.845,0.2,0.195,0.283,0.278,0.561,4.583,0.5,12.667,0.33,R,9.0,2.0,0.0,6.75,4.0,11.02,2.327,0.551,8.265,0.4
0.237,0.285,0.345,0.63,3.5,0.25,6.0,0.2,R,9.64,2.381,2.143,4.286,4.2,2.7,1.2,0.54,10.26,0.0,0.228,0.303,0.378,0.682,5.167,0.583,6.833,0.18,R,5.4,1.4,0.0,14.4,5.0,7.27,2.135,0.519,6.75,0.4
0.19,0.275,0.327,0.603,4.55,1.1,12.15,0.27,R,0.0,2.0,0.0,4.5,2.0,5.14,1.714,2.571,7.714,0.0,0.202,0.302,0.37,0.671,3.15,0.9,7.45,0.22,R,0.0,0.571,0.0,9.0,7.0,3.29,0.951,0.988,11.854,0.0
0.256,0.322,0.379,0.7,2.083,0.833,6.133,0.18,R,1.5,0.833,1.5,15.0,6.0,2.08,0.75,0.519,12.981,0.0,0.268,0.34,0.506,0.847,6.717,1.783,8.333,0.38,L,11.57,1.667,2.143,6.429,4.2,4.85,1.654,1.385,6.231,0.0
0.214,0.257,0.307,0.564,3.05,0.167,10.583,0.44,R,1.5,0.833,1.5,10.5,6.0,2.84,1.526,0.947,7.579,0.0,0.197,0.233,0.305,0.537,3.35,0.8,12.217,0.4,R,3.6,1.0,0.0,14.4,5.0,0.64,0.821,0.321,8.679,0.0
